0.000713536	0.000711473	0.000766011	0.000823033	0.000608562	0.000963259	0.000926724	0.000992536	0.000936198	0.000976227	0.000949251	0.001128547
0.000743876	0.000744283	0.000786378	0.000830618	0.000632357	0.000951387	0.000975981	0.001011219	0.000951096	0.001046140	0.000947158	0.001155661
0.000767837	0.000775965	0.000812143	0.000852955	0.000652419	0.000942224	0.001034549	0.001025397	0.000980061	0.001058201	0.000978819	0.001158331
0.000778659	0.000804454	0.000836574	0.000882935	0.000661141	0.000946276	0.001080252	0.001039715	0.001015728	0.001034715	0.001042171	0.001218867
0.000775202	0.000827385	0.000870691	0.000915665	0.000647579	0.000956518	0.001104747	0.001035482	0.001035181	0.001039958	0.001101572	0.001305375
0.000765366	0.000854606	0.000893608	0.000947715	0.000638101	0.000967445	0.001135780	0.001033661	0.001044326	0.001081990	0.001073285	0.001349693
0.000764119	0.000897376	0.000906232	0.000957858	0.000635498	0.000984224	0.001173024	0.001039465	0.001041787	0.001139735	0.001054979	0.001302859
0.000766020	0.000916929	0.000922667	0.000965149	0.000631663	0.001010408	0.001190443	0.001046237	0.001032536	0.001181979	0.001072301	0.001279249
0.000776652	0.000908193	0.000949812	0.000990389	0.000635906	0.001077696	0.001193643	0.001080943	0.001019619	0.001224012	0.001123095	0.001311258
0.000791430	0.000888511	0.000949308	0.001011734	0.000646422	0.001147679	0.001187189	0.001127184	0.000999039	0.001250392	0.001180949	0.001379922
0.000799531	0.000883979	0.000929327	0.000999454	0.000657136	0.001195702	0.001177405	0.001158817	0.000964132	0.001287757	0.001230275	0.001449554
0.000798094	0.000890421	0.000916600	0.000978059	0.000681822	0.001233201	0.001191976	0.001188398	0.000932142	0.001290484	0.001263404	0.001521470
0.000793022	0.000891276	0.000924981	0.000969491	0.000719372	0.001264734	0.001215962	0.001227866	0.000910792	0.001247376	0.001278242	0.001569078
0.000791109	0.000884321	0.000940393	0.000984937	0.000758287	0.001284653	0.001237116	0.001271136	0.000892964	0.001191950	0.001306701	0.001594566
0.000790681	0.000883965	0.000935898	0.001008469	0.000780069	0.001292819	0.001250370	0.001299370	0.000884471	0.001168903	0.001334597	0.001630156
0.000791632	0.000890464	0.000922252	0.001001989	0.000799478	0.001292878	0.001265657	0.001316872	0.000883985	0.001149296	0.001305389	0.001644884
0.000786476	0.000903305	0.000918499	0.000985185	0.000808500	0.001288716	0.001269010	0.001329519	0.000874389	0.001122037	0.001230260	0.001584386
0.000777186	0.000911057	0.000917164	0.000980031	0.000815232	0.001274624	0.001258159	0.001324708	0.000851758	0.001101748	0.001169282	0.001478100
0.000768835	0.000910687	0.000916734	0.000974844	0.000815453	0.001259423	0.001249900	0.001317237	0.000822840	0.001060746	0.001148367	0.001391902
0.000761244	0.000918768	0.000919982	0.000972425	0.000814446	0.001241030	0.001238247	0.001303387	0.000792535	0.001007183	0.001125375	0.001369898
0.000753404	0.000922787	0.000920917	0.000974247	0.000820115	0.001228603	0.001240269	0.001292395	0.000761340	0.000955923	0.001110147	0.001357744
0.000744423	0.000907666	0.000924922	0.000976352	0.000825440	0.001214888	0.001244804	0.001286634	0.000735897	0.000913315	0.001084047	0.001340036
0.000734812	0.000878563	0.000924195	0.000983859	0.000821026	0.001186189	0.001242722	0.001273391	0.000720560	0.000879511	0.001036236	0.001308471
0.000721745	0.000847224	0.000904822	0.000987522	0.000814542	0.001154577	0.001230018	0.001253361	0.000713206	0.000857313	0.000984051	0.001255464
0.000705185	0.000817694	0.000869489	0.000968712	0.000804362	0.001133152	0.001217114	0.001238959	0.000706339	0.000851585	0.000938443	0.001193747
0.000687473	0.000790003	0.000831071	0.000927133	0.000790622	0.001119773	0.001198333	0.001226930	0.000695154	0.000850964	0.000899191	0.001131528
0.000670782	0.000764307	0.000802487	0.000883084	0.000772096	0.001096604	0.001169411	0.001205212	0.000680873	0.000845252	0.000865782	0.001081578
0.000656610	0.000743542	0.000784672	0.000854033	0.000747499	0.001061285	0.001136305	0.001168529	0.000665014	0.000842342	0.000845039	0.001041885
0.000645574	0.000734478	0.000768578	0.000840394	0.000721606	0.001023053	0.001092597	0.001127509	0.000650721	0.000833918	0.000840478	0.001017074
0.000637936	0.000734407	0.000754174	0.000827484	0.000704404	0.000990410	0.001053835	0.001091609	0.000640485	0.000818887	0.000843430	0.001010765
0.000630321	0.000738540	0.000747796	0.000813646	0.000693355	0.000963911	0.001026525	0.001065211	0.000630925	0.000807659	0.000846351	0.001017442
0.000619202	0.000742317	0.000750733	0.000805493	0.000681891	0.000952019	0.001000126	0.001051516	0.000622468	0.000806053	0.000857332	0.001026518
0.000604994	0.000736773	0.000758758	0.000806271	0.000666041	0.000951286	0.000981035	0.001044574	0.000617344	0.000812356	0.000873732	0.001042427
0.000592093	0.000724687	0.000764409	0.000816894	0.000647046	0.000953010	0.000969442	0.001037567	0.000615932	0.000820493	0.000883322	0.001066405
0.000583956	0.000714455	0.000762451	0.000828959	0.000628312	0.000953664	0.000958831	0.001027501	0.000619502	0.000828842	0.000888555	0.001084539
0.000579691	0.000708127	0.000753195	0.000834958	0.000616468	0.000955607	0.000948704	0.001014651	0.000628861	0.000843039	0.000896239	0.001092996
0.000576745	0.000704379	0.000742842	0.000829688	0.000609259	0.000959075	0.000943652	0.001004864	0.000643628	0.000862949	0.000909282	0.001101956
0.000574167	0.000705447	0.000737843	0.000817607	0.000604613	0.000961453	0.000943624	0.001000741	0.000664089	0.000883814	0.000924542	0.001116897
0.000572991	0.000713713	0.000741418	0.000809072	0.000603842	0.000961255	0.000949421	0.000998159	0.000690611	0.000898981	0.000936350	0.001138746
0.000574215	0.000725428	0.000751831	0.000812105	0.000605147	0.000958897	0.000956305	0.000995787	0.000719849	0.000908800	0.000945284	0.001164350
0.000578729	0.000735462	0.000766086	0.000825595	0.000610230	0.000952872	0.000969134	0.000991896	0.000746465	0.000924725	0.000958014	0.001190612
0.000588553	0.000744255	0.000784776	0.000844454	0.000619615	0.000941654	0.000985245	0.000986829	0.000768338	0.000954499	0.000978991	0.001217648
0.000603557	0.000752193	0.000805973	0.000869163	0.000632655	0.000929821	0.000998322	0.000986379	0.000785418	0.000996289	0.001001936	0.001254148
0.000622576	0.000761314	0.000827985	0.000897220	0.000646276	0.000926353	0.001016095	0.000995564	0.000800363	0.001045958	0.001021085	0.001297421
0.000645990	0.000774939	0.000849360	0.000927116	0.000659163	0.000935113	0.001028141	0.001012651	0.000817930	0.001095778	0.001036689	0.001336765
0.000673645	0.000793024	0.000868970	0.000956499	0.000670134	0.000953585	0.001057436	0.001034248	0.000841878	0.001143599	0.001059883	0.001366279
0.000704354	0.000813604	0.000888506	0.000982036	0.000677129	0.000978994	0.001078550	0.001059519	0.000875030	0.001190692	0.001100041	0.001394108
0.000730631	0.000831946	0.000906039	0.001000200	0.000679928	0.001004397	0.001087268	0.001082540	0.000909001	0.001229163	0.001143619	0.001425770
0.000764784	0.000858497	0.000930084	0.001021859	0.000682199	0.001041327	0.001107567	0.001110479	0.000960988	0.001282696	0.001210470	0.001482996
0.000799995	0.000888084	0.000956576	0.001044862	0.000685046	0.001080292	0.001131537	0.001137615	0.001022869	0.001339669	0.001284115	0.001560447
0.000834077	0.000917998	0.000987177	0.001072040	0.000694199	0.001114898	0.001163667	0.001163457	0.001090715	0.001394974	0.001356573	0.001654599
0.000865640	0.000947057	0.001024988	0.001104605	0.000713357	0.001141139	0.001197502	0.001186396	0.001158609	0.001450659	0.001426970	0.001751654
0.000892963	0.000975889	0.001068272	0.001144113	0.000739843	0.001163297	0.001229707	0.001211359	0.001223028	0.001511874	0.001496757	0.001842574
0.000917031	0.001005589	0.001109123	0.001189835	0.000767447	0.001189796	0.001266538	0.001244599	0.001283295	0.001581983	0.001568138	0.001931172
0.000939518	0.001038012	0.001143477	0.001236785	0.000794043	0.001224322	0.001293908	0.001284769	0.001341973	0.001655638	0.001646844	0.002015589
0.000960260	0.001074482	0.001172788	0.001277436	0.000823178	0.001265745	0.001332750	0.001327423	0.001400294	0.001723929	0.001724925	0.002093388
0.000980633	0.001114744	0.001202098	0.001308857	0.000854023	0.001314561	0.001374526	0.001375053	0.001457288	0.001781159	0.001788855	0.002172812
0.001003156	0.001159850	0.001235073	0.001335174	0.000884730	0.001371305	0.001422839	0.001428412	0.001510189	0.001827873	0.001842742	0.002251424
0.001028745	0.001212753	0.001271133	0.001364192	0.000912471	0.001434074	0.001456095	0.001484198	0.001554455	0.001866632	0.001897675	0.002320514
0.001058015	0.001273080	0.001309077	0.001401413	0.000932736	0.001499380	0.001508122	0.001541948	0.001585757	0.001903755	0.001955014	0.002383508
0.001090921	0.001332696	0.001349691	0.001442827	0.000948945	0.001561237	0.001557016	0.001596741	0.001602434	0.001942181	0.002005777	0.002450624
0.001127058	0.001382035	0.001393583	0.001485086	0.000969872	0.001612570	0.001601635	0.001641922	0.001605827	0.001978259	0.002042529	0.002519423
0.001164087	0.001414914	0.001438172	0.001528654	0.000996385	0.001651080	0.001658908	0.001680591	0.001597678	0.002003972	0.002064100	0.002574270
0.001200925	0.001430292	0.001478118	0.001573764	0.001026679	0.001681899	0.001706630	0.001718985	0.001578012	0.002015579	0.002073174	0.002600706
0.001235993	0.001432586	0.001508408	0.001613802	0.001064076	0.001712204	0.001763452	0.001760546	0.001552605	0.002016291	0.002074408	0.002599254
0.001266095	0.001430833	0.001526386	0.001644047	0.001111006	0.001746888	0.001828413	0.001807525	0.001526463	0.002006063	0.002077142	0.002581585
0.001288832	0.001430705	0.001534292	0.001661746	0.001164806	0.001788252	0.001894396	0.001861248	0.001501898	0.001983123	0.002081859	0.002558284
0.001303159	0.001432087	0.001536384	0.001665939	0.001221241	0.001834035	0.001944901	0.001918645	0.001479907	0.001945727	0.002079188	0.002538293
0.001307067	0.001432572	0.001534634	0.001660089	0.001275137	0.001877698	0.002015679	0.001976109	0.001457727	0.001895816	0.002059976	0.002518669
0.001300902	0.001430249	0.001527766	0.001648853	0.001317501	0.001911174	0.002056203	0.002029014	0.001431881	0.001840359	0.002021021	0.002491787
0.001286088	0.001426429	0.001515113	0.001635462	0.001338276	0.001931370	0.002082252	0.002072606	0.001401089	0.001786917	0.001968728	0.002451224
0.001265275	0.001423151	0.001500146	0.001620962	0.001338814	0.001940784	0.002086897	0.002103595	0.001366846	0.001742809	0.001911264	0.002395603
0.001239770	0.001420914	0.001486603	0.001605616	0.001332261	0.001944550	0.002080019	0.002119685	0.001330752	0.001706549	0.001850270	0.002328603
0.001211984	0.001417921	0.001475953	0.001591198	0.001330027	0.001946235	0.002076085	0.002123967	0.001294089	0.001671926	0.001788793	0.002259959
0.001183486	0.001413731	0.001467587	0.001578703	0.001332703	0.001948157	0.002076045	0.002126196	0.001258517	0.001633197	0.001732172	0.002191933
0.001155438	0.001409470	0.001460392	0.001568825	0.001335627	0.001950357	0.002051348	0.002130886	0.001224736	0.001589423	0.001683346	0.002126288
0.001129304	0.001404353	0.001453169	0.001560805	0.001332786	0.001950635	0.002033518	0.002133689	0.001193659	0.001544436	0.001643033	0.002066429
0.001105996	0.001395403	0.001444150	0.001554441	0.001322067	0.001947028	0.002011114	0.002128514	0.001164255	0.001502676	0.001607811	0.002013944
0.001085896	0.001381736	0.001432535	0.001547464	0.001305003	0.001940685	0.001970599	0.002114068	0.001135978	0.001464053	0.001578103	0.001967497
0.001069087	0.001363465	0.001418903	0.001538763	0.001285925	0.001933966	0.001929444	0.002092934	0.001108614	0.001427506	0.001551284	0.001925714
0.001053596	0.001341218	0.001403862	0.001526831	0.001266157	0.001926554	0.001905618	0.002068004	0.001082317	0.001394504	0.001523576	0.001888672
0.001038426	0.001317845	0.001386314	0.001514071	0.001246789	0.001915693	0.001875155	0.002040889	0.001056650	0.001365791	0.001494149	0.001856934
0.001022722	0.001295926	0.001363234	0.001499819	0.001230690	0.001899540	0.001845762	0.002012957	0.001032785	0.001342032	0.001464706	0.001826685
0.001006684	0.001277427	0.001335080	0.001483147	0.001220330	0.001877778	0.001830616	0.001985566	0.001011245	0.001323456	0.001436591	0.001795546
0.000988176	0.001259242	0.001301245	0.001460957	0.001214481	0.001847275	0.001816731	0.001957999	0.000992872	0.001309910	0.001412506	0.001762666
0.000969894	0.001242582	0.001270807	0.001431657	0.001210081	0.001812709	0.001801914	0.001933599	0.000977760	0.001300788	0.001392529	0.001734759
0.000951956	0.001225437	0.001247281	0.001399375	0.001205115	0.001776975	0.001787699	0.001911174	0.000966290	0.001293924	0.001372599	0.001712038
